attributes.Ambience.divey,attributes.Dietary Restrictions.vegan,attributes.Happy Hour,hours.Thursday.open,attributes.Order at Counter,attributes.Hair Types Specialized In.africanamerican,attributes.Hair Types Specialized In.kids,attributes.BYOB,hours.Friday.open,attributes.Good For.latenight,attributes.Outdoor Seating,attributes.Alcohol,attributes.Ambience.classy,attributes.By Appointment Only,attributes.Parking.lot,business_id,attributes.Ambience.touristy,attributes.Corkage,hours.Tuesday.open,attributes.Good For.brunch,categories,attributes.Waiter Service,hours.Monday.open,name,attributes.Parking.street,attributes.Ambience.hipster,attributes.BYOB/Corkage,attributes.Hair Types Specialized In.straightperms,attributes.Music.live,attributes.Dietary Restrictions.dairy-free,attributes.Music.background_music,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,attributes.Music.karaoke,attributes.Good For Dancing,review_count,attributes.Hair Types Specialized In.asian,state,attributes.Accepts Credit Cards,hours.Friday.close,attributes.Good For.lunch,attributes.Parking.valet,attributes.Take-out,full_address,hours.Thursday.close,attributes.Hair Types Specialized In.coloring,attributes.Good For.dessert,attributes.Music.video,attributes.Dietary Restrictions.halal,attributes.Takes Reservations,hours.Saturday.open,attributes.Ages Allowed,attributes.Ambience.trendy,attributes.Delivery,hours.Wednesday.close,attributes.Wi-Fi,open,city,attributes.Wheelchair Accessible,attributes.Dietary Restrictions.gluten-free,stars,attributes.Dietary Restrictions.kosher,type,attributes.Caters,attributes.Ambience.intimate,latitude,attributes.Good For.dinner,attributes.Coat Check,longitude,hours.Monday.close,attributes.Hair Types Specialized In.extensions,hours.Tuesday.close,hours.Saturday.close,attributes.Good for Kids,attributes.Parking.validated,hours.Sunday.open,attributes.Accepts Insurance,attributes.Music.dj,attributes.Dietary Restrictions.soy-free,attributes.Has TV,hours.Sunday.close,attributes.Ambience.casual,attributes.Hair Types Specialized In.perms,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Dietary Restrictions.vegetarian,hours.Wednesday.open,attributes.Noise Level,attributes.Smoking,attributes.Attire,attributes.Hair Types Specialized In.curly,attributes.Good For Groups,neighborhoods,attributes.Open 24 Hours,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale
,,,10:00,,,,,10:00,,,,,,,0vvN8OpWZnzYZkDWMs3f8w,,,10:00,,"[u'Musical Instruments & Teachers', u'Shopping']",,10:00,Empire Music,,,,,,,,,,,,,4,,PA,,18:00,,,,"719 Washington Rd
Mount Lebanon, PA 15228",21:00,,,,,,10:00,,,,21:00,,TRUE,Mount Lebanon,,,3.5,,business,,,40.3795262,,,-80.0447946,21:00,,21:00,17:00,,,,,,,,,,,,,,10:00,,,,,,[],,,,
,,,12:00,,,,,10:00,,,,,TRUE,TRUE,x2y1d9-v6ReSXJasCagyNg,,,12:00,,"[u'Bridal', u'Shopping']",,12:00,Bridal Beginning,FALSE,,,,,,,3,,FALSE,,,26,,PA,TRUE,17:00,,FALSE,,"450 Cochran Rd
Pittsburgh, PA 15228",21:00,,,,,,10:00,,,,17:00,,TRUE,Pittsburgh,TRUE,,3.5,,business,,,40.3831836,,,-80.0528715,21:00,,21:00,17:00,,FALSE,,,,,,,,,,,,10:00,,,,,,[],,,,
,,,9:00,,,,,9:00,,,,,,,0MoMka1ixKRuyFhTtDVT0A,,,9:00,,"[u'Local Services', u'Shoe Repair']",,,Mt Lebanon Shoe Repair,,,,,,,,,,,,,4,,PA,FALSE,18:00,,,,"701 Washington Rd
Pittsburgh, PA 15228",18:00,,,,,,9:00,,,,18:00,,TRUE,Pittsburgh,,,5,,business,,,40.3804062,,,-80.0442629,,,18:00,15:00,,,,,,,,,,,,,,9:00,,,,,,[],,,,
FALSE,,,12:00,TRUE,,,,12:00,FALSE,TRUE,full_bar,FALSE,,FALSE,6-rJjW6ITl5o_FliiNgZRA,FALSE,,12:00,FALSE,"[u'Italian', u'Pizza', u'Restaurants']",TRUE,12:00,Il Pizzaiolo,TRUE,FALSE,,,,,,2,FALSE,FALSE,,,170,,PA,TRUE,23:00,FALSE,FALSE,TRUE,"703 Washington Rd
Pittsburgh, PA 15228",22:00,,FALSE,,,TRUE,12:00,,FALSE,FALSE,22:00,no,TRUE,Pittsburgh,TRUE,,4,,business,FALSE,FALSE,40.380192,TRUE,,-80.044459,22:00,,22:00,23:00,TRUE,FALSE,12:00,,,,FALSE,21:00,TRUE,,,,,12:00,average,,casual,,TRUE,[],,FALSE,,FALSE
FALSE,,,17:00,,,,,17:00,FALSE,FALSE,full_bar,FALSE,,FALSE,mPlWLIA4pkHMRtlQDm6UyQ,FALSE,,17:00,FALSE,"[u'Sushi Bars', u'Japanese', u'Restaurants']",TRUE,17:00,Little Tokyo,TRUE,FALSE,,,,,,2,FALSE,FALSE,,,107,,PA,TRUE,22:30,FALSE,FALSE,TRUE,"636 Washington Rd
Pittsburgh, PA 15228",21:30,,FALSE,,,TRUE,17:00,,FALSE,FALSE,21:30,no,TRUE,Pittsburgh,TRUE,,4,,business,FALSE,FALSE,40.3818121,TRUE,,-80.0444905,21:30,,21:30,22:30,TRUE,FALSE,16:00,,,,TRUE,21:30,TRUE,,,,,17:00,average,,casual,,TRUE,[],,FALSE,,FALSE
FALSE,,,,TRUE,,,,,FALSE,FALSE,none,FALSE,,FALSE,sa3xqElJEv97MazozLeszw,FALSE,,,FALSE,"[u'Pizza', u'Restaurants']",FALSE,,Mineo's Pizza House,TRUE,FALSE,,,,,,1,FALSE,FALSE,,,32,,PA,FALSE,,TRUE,FALSE,TRUE,"713 Washington Rd
Pittsburgh, PA 15228",,,FALSE,,,FALSE,,,FALSE,TRUE,,,TRUE,Pittsburgh,TRUE,,4,,business,TRUE,FALSE,40.3798256,FALSE,,-80.0446104,,,,,TRUE,FALSE,,,,,TRUE,,FALSE,,,,,,average,,casual,,TRUE,[],,FALSE,,FALSE
,,,8:00,,FALSE,TRUE,,8:00,,,,,TRUE,FALSE,tDGZPb1XIR5yGCL7pNwU4g,,,10:00,,"[u'Hair Salons', u'Day Spas', u'Hair Extensions', u'Hair Stylists', u'Beauty & Spas']",,11:00,Salon Vivace,FALSE,,,FALSE,,,,3,,FALSE,,,7,TRUE,PA,TRUE,17:00,,FALSE,,"642 Washington Rd
Pittsburgh, PA 15228",21:00,TRUE,,,,,8:00,,,,21:00,,TRUE,Pittsburgh,TRUE,,4.5,,business,,,40.3816639,,,-80.0446438,19:00,TRUE,21:00,17:00,FALSE,TRUE,10:00,,,,,16:00,,FALSE,,,,10:00,,,,TRUE,,[],,,,
FALSE,,,7:00,,,,,7:00,FALSE,TRUE,none,FALSE,,FALSE,MkrQV_nyxyC1F5ut5KxDMQ,FALSE,,7:00,FALSE,"[u'Soup', u'Sandwiches', u'Salad', u'Restaurants']",FALSE,7:00,Panera Bread,FALSE,FALSE,,,,,,1,FALSE,FALSE,,,11,,PA,TRUE,22:00,FALSE,FALSE,TRUE,"1500 Washington Rd
Mount Lebanon, PA 15228",21:00,,FALSE,,,FALSE,7:00,,FALSE,FALSE,21:00,free,TRUE,Mount Lebanon,,,3.5,,business,TRUE,FALSE,40.35735721,FALSE,,-80.05190134,21:00,,21:00,22:00,TRUE,FALSE,7:00,,,,FALSE,20:00,FALSE,,,,,7:00,loud,,casual,,TRUE,[],,FALSE,,FALSE
,,,,,,,,,,,,,,,KZlFb1qDi8YSZJH2A2Nn3A,,,,,"[u'Libraries', u'Public Services & Government']",,,Mt Lebanon Public Library,,,,,,,,,,,,,5,,PA,,,,,,"16 Castle Shannon  Blvd
Pittsburgh, PA 15228",,,,,,,,,,,,free,TRUE,Pittsburgh,,,4.5,,business,,,40.377009,,,-80.045264,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
,,,10:00,,,,,10:00,,,,,TRUE,TRUE,i5bPwhPg6GqXvWMdl8a_SA,,,10:00,,"[u""Women's Clothing"", u'Bridal', u'Fashion', u'Shopping']",,,Anne Gregory For the Bride,TRUE,,,,,,,4,,FALSE,,,17,,PA,TRUE,17:00,,FALSE,,"2975 W Liberty Ave
Dormont
Pittsburgh, PA 15216",20:00,,,,,,10:00,,,,17:00,,TRUE,Pittsburgh,TRUE,,3.5,,business,,,40.3934689,,,-80.0361527,,,17:00,17:00,,FALSE,,,,,,,,,FALSE,,,10:00,,,,,,[u'Dormont'],,,,
,,,,,,,,,,,,,,FALSE,7FRn0CFWQmZFu8bcEqrXMw,,,,,"[u'Bakeries', u'Food']",,,Potomac Bakery,TRUE,,,,,,,1,,FALSE,,,12,,PA,TRUE,,,FALSE,,"689 Washington Rd
Pittsburgh, PA 15228",,,,,,,,,,TRUE,,,TRUE,Pittsburgh,TRUE,,4,,business,,,40.3808316,,,-80.0441815,,,,,,FALSE,,,,,,,,,,,,,,,,,,[],,,,
,,,,,,,,,,,,,,,1RV8xKft7cvG-OjED8_RIg,,,,,"[u'Arts & Entertainment', u'Cinema']",,,Carmike Galleria 6,,,,,,,,,,,,,15,,PA,,,,,,"1500 Washington Rd
Ste 1205
Pittsburgh, PA 15228",,,,,,,,,,,,,TRUE,Pittsburgh,,,2.5,,business,,,40.357213,,,-80.0520951,,,,,TRUE,,,,,,,,,,,,,,,,,,,[],,,,
FALSE,,TRUE,16:00,,,,,15:00,TRUE,TRUE,full_bar,FALSE,,FALSE,jJfTh2O3M2Q716akd9Dr9w,FALSE,,16:00,FALSE,"[u'Bars', u'American (Traditional)', u'Burgers', u'Nightlife', u'Sports Bars', u'Restaurants']",TRUE,16:00,The Saloon of Mt. Lebanon,TRUE,FALSE,,,,,,1,FALSE,FALSE,,FALSE,43,,PA,TRUE,2:00,FALSE,FALSE,TRUE,"622 Washington Rd
Pittsburgh, PA 15228",2:00,,FALSE,,,FALSE,12:00,,FALSE,FALSE,2:00,no,TRUE,Pittsburgh,TRUE,,3.5,,business,,FALSE,40.3821568,FALSE,FALSE,-80.0441272,2:00,,2:00,2:00,FALSE,FALSE,12:00,,,,TRUE,2:00,TRUE,,,FALSE,,16:00,loud,outdoor,casual,,TRUE,[],,FALSE,,FALSE
FALSE,,TRUE,,,,,,,,FALSE,full_bar,FALSE,,FALSE,3obPG5F_6rbAu86CuiNW4g,FALSE,,,,"[u'Tobacco Shops', u'Pubs', u'Bars', u'Shopping', u'Nightlife']",,,Jernigan's Tobacco Village,FALSE,FALSE,,,FALSE,,FALSE,3,,TRUE,FALSE,FALSE,10,,PA,TRUE,,,FALSE,,"1500 Washington Rd
Pittsburgh, PA 15228",,,,FALSE,,,,,FALSE,,,,FALSE,Pittsburgh,,,2.5,,business,,FALSE,40.357213,,,-80.0520951,,,,,,FALSE,,,FALSE,,TRUE,,FALSE,,,,,,,yes,,,TRUE,[],,FALSE,TRUE,FALSE
,,,,,,,,,,,,,,FALSE,uCUYEYPPeq8NYV6oak-WLA,,,,,"[u'Fashion', u'Shopping', u'Shoe Stores']",,,Footloose,FALSE,,,,,,,3,,FALSE,,,3,,PA,TRUE,,,FALSE,,"Galleria At S Pt
Pittsburgh, PA 15228",,,,,,,,,,,,,TRUE,Pittsburgh,,,1.5,,business,,,40.356473,,,-80.052131,,,,,,FALSE,,,,,,,,,,,,,,,,,,[],,,,
,,,9:00,,,,,9:00,,,,,,TRUE,jLgIlhi_A78JG-43C8e63Q,,,9:00,,"[u'Hardware Stores', u'Shopping', u'Home & Garden']",,9:00,Rollier's Hardware,FALSE,,,,,,,2,,FALSE,,,21,,PA,TRUE,21:00,,FALSE,,"600 Washington Rd
Pittsburgh, PA 15228",21:00,,,,,,9:00,,,,21:00,,TRUE,Pittsburgh,TRUE,,4,,business,,,40.3829391,,,-80.0447435,21:00,,21:00,21:00,,FALSE,10:00,,,,,17:00,,,TRUE,,,9:00,,,,,,[],,,,
FALSE,,TRUE,11:30,,,,,11:30,,FALSE,beer_and_wine,FALSE,,FALSE,mugOAOmylJu5p85Jz_zqOQ,FALSE,,11:30,,"[u'Pubs', u'Bars', u'Nightlife']",,11:30,The Korner Pub,FALSE,FALSE,,,,,,1,,FALSE,,FALSE,9,,PA,TRUE,1:30,,FALSE,,"4 Bower Hill Rd
Pittsburgh, PA 15228",1:30,,,,,,11:30,,FALSE,,1:30,,TRUE,Pittsburgh,,,4.5,,business,,FALSE,40.3870288,,FALSE,-80.0440382,1:30,,1:30,1:30,,FALSE,11:30,,,,TRUE,1:30,FALSE,,,,,11:30,quiet,no,,,TRUE,[],,FALSE,,FALSE
,,,8:00,,,,,8:00,,,,,TRUE,,mMA6f_xF9kzTvU9kUCBo9A,,,8:00,,"[u'Optometrists', u'Ophthalmologists', u'Health & Medical', u'Doctors']",,8:00,South Hills Eye Associates,,,,,,,,,,,,,8,,PA,,16:30,,,,"713 Washington Rd
Pittsburgh, PA 15228",19:30,,,,,,8:00,,,,16:30,,TRUE,Pittsburgh,,,2,,business,,,40.3798256,,,-80.0446104,16:30,,16:30,12:00,,,,,,,,,,,,,,8:00,,,,,,[],,,,
,,,10:00,,,,,10:00,,,,,FALSE,,RghDAJ32A7hoMyqvoqFpmA,,,10:00,,"[u'Furniture Stores', u'Shopping', u'Jewelry', u'Home & Garden', u'Home Decor']",,10:00,Today's Tiffany,,,,,,,,3,,,,,3,,PA,TRUE,21:00,,,,"1500 Washington Rd
Pittsburgh, PA 15228",21:00,,,,,,10:00,,,,21:00,,TRUE,Pittsburgh,,,1.5,,business,,,40.3569591,,,-80.0518073,21:00,,21:00,21:00,,,12:00,,,,,17:00,,,,,,10:00,,,,,,[],,,,
,,,9:00,,,,,9:00,,,,,,FALSE,IrI9nBmRKIGFYnnmrHeqtQ,,,9:00,,"[u'Flowers & Gifts', u'Shopping', u'Florists']",,9:00,Mt Lebanon Floral Shop,TRUE,,,,,,,3,,FALSE,,,7,,PA,TRUE,17:00,,FALSE,,"725 Washington Rd
Pittsburgh, PA 15228",17:00,,,,,,9:00,,,TRUE,17:00,,TRUE,Pittsburgh,,,4.5,,business,,,40.3794143,,,-80.0448876,17:00,,17:00,17:00,,FALSE,,,,,,,,,,,,9:00,,,,,,[],,,,
,,,10:00,,,,,10:00,,,,,FALSE,FALSE,MCSp40xkhRoNw2OVtRSG6w,,,10:00,,"[u'Local Services', u'Jewelry Repair', u'Shopping', u'Jewelry']",,,L J Marks Jewelers,TRUE,,,,,,,,,TRUE,,,3,,PA,TRUE,17:00,,FALSE,,"650 Washington Rd
Mount Lebanon, PA 15228",17:00,,,,,,10:00,,,,17:00,,TRUE,Mount Lebanon,TRUE,,4,,business,,,40.3813464,,,-80.0443074,,,17:00,16:00,,FALSE,,,,,,,,,TRUE,,,10:00,,,,,,[],,,,
,,,,,,,,,,,,,FALSE,TRUE,NaRkccIbBE3gt-3fne_bDA,,,,,"[u'Shopping Centers', u'Shopping']",,,Galleria,FALSE,,,,,,,2,,FALSE,,,20,,PA,TRUE,,,FALSE,,"Mt. Lebanon Mall
1500 Washington Rd
Pittsburgh, PA 15228",,,,,,,,,,,,,TRUE,Pittsburgh,TRUE,,3,,business,,,40.357213,,,-80.0520951,,,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,[],,,,
,,,,,,,,,,,,,FALSE,FALSE,ANvgEb8dmN6KxlmLdF_Kog,,,,,"[u'Beauty & Spas', u'Nail Salons']",,,Majestic Nails,FALSE,,,,,,,1,,FALSE,,,3,,PA,TRUE,,,FALSE,,"697 Washington Rd
Pittsburgh, PA 15228",,,,,,,,,,,,,TRUE,Pittsburgh,,,2.5,,business,,,40.380266,,,-80.0444443,,,,,,FALSE,,,,,,,,,,,,,,,,,,[],,,,
,,,,,,,,,,,,,TRUE,,01a4YOjiBbPUBxvgX6F7VQ,,,,,"[u'Acupuncture', u'Traditional Chinese Medicine', u'Health & Medical']",,,Chinese Acupuncture & Herbs Center LLC,,,,,,,,,,,,,3,,PA,,,,,,"20 Cedar Blvd
Ste 301
Pittsburgh, PA 15228",,,,,,,,,,,,,TRUE,Pittsburgh,,,5,,business,,,40.38177,,,-80.045186,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
,,,9:00,,,,,9:00,,,,,TRUE,FALSE,MAg0VhVZ-zU3Ug7dvL3tCQ,,,9:00,,"[u'Day Spas', u'Nail Salons', u'Beauty & Spas']",,12:00,La Pomponnee,FALSE,,,,,,,2,,TRUE,,,17,,PA,TRUE,17:00,,FALSE,,"659 Washington Rd
Pittsburgh, PA 15228",21:00,,,,,,8:00,,,,21:00,,TRUE,Pittsburgh,TRUE,,3.5,,business,,,40.425229,,,-79.8652495,21:00,,21:00,16:00,,FALSE,9:00,,,,,17:00,,,,,,9:00,,,,,,[],,,,
,,,,,,,,,,,,,,TRUE,oItmTIocKzvXlLgJhzQ5qw,,,,,"[u'Shopping', u'Drugstores']",,,Cvs Pharmacy,FALSE,,,,,,,2,,FALSE,,,4,,PA,TRUE,,,FALSE,,"328 Cochran Rd
Pittsburgh, PA 15228",,,,,,,,,,,,,TRUE,Pittsburgh,,,3.5,,business,,,40.3824862,,,-80.0519358,,,,,,FALSE,,,,,,,,,,,,,,,,,,[],,,,
,,,,,,,,,,,,,,FALSE,yeOblic0w0FOlXwMhuGjwA,,,,,"[u'Shopping', u'Home & Garden', u'Furniture Stores']",,,Restoration Hardware,FALSE,,,,,,,3,,FALSE,,,5,,PA,TRUE,,,FALSE,,"1500 Washington Rd
Pittsburgh, PA 15228",,,,,,,,,,,,,TRUE,Pittsburgh,,,4,,business,,,40.357213,,,-80.0520951,,,,,,FALSE,,,,,,,,,,,,,,,,,,[],,,,
,,,7:00,,,,,7:00,,FALSE,,,,FALSE,DJKpwLp4mISNDNDpNz67tw,,,7:00,,"[u'Food', u'Bakeries', u'Coffee & Tea']",,7:00,Uptown Coffee,TRUE,,,,,,,1,,FALSE,,,37,,PA,TRUE,23:00,,FALSE,,"723 Washington Rd
Pittsburgh, PA 15228",22:00,,,,,,7:00,,,FALSE,22:00,free,TRUE,Pittsburgh,TRUE,,4,,business,,,40.3794574,,,-80.0448109,22:00,,22:00,23:00,,FALSE,7:00,,,,,22:00,,,,,,7:00,,,,,,[],,,,
,,,,,,,,,,,,,FALSE,,7f7P9SCQgBRSMYXbsnDGDQ,,,,,"[u'Health & Medical', u'Hospitals']",,,Magee-Womens Hospital,,,,,,,,,,,,,5,,PA,,,,,,"300 Hazel Dr
Pittsburgh, PA 15228",,,,,,,,,,,,,TRUE,Pittsburgh,,,3,,business,,,40.373557,,,-80.0403259,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
,,,10:00,,,,,10:00,,,,,,,#NAME?,,,10:00,,"[u'Fashion', u'Shopping', u'Sporting Goods', u'Accessories', u'Formal Wear', u'Sports Wear']",,10:00,Jos A Bank,,,,,,,,,,,,,3,,PA,,21:00,,,,"700 Connor Rd
Pittsburgh, PA 15228",21:00,,,,,,9:30,,,,21:00,,TRUE,Pittsburgh,,,1,,business,,,40.35481962,,,-80.04876432,21:00,,21:00,21:00,,,10:00,,,,,18:00,,,,,,10:00,,,,,,[],,,,
,,,9:00,,,,,9:00,,,,,,,YNY50yAv2pIEugxFMeCxMA,,,9:00,,"[u'Real Estate', u'Real Estate Services', u'Home Services', u'Real Estate Agents']",,9:00,Berkshire Hathaway HomeServices The Preferred Realty,,,,,,,,,,,,,5,,PA,,17:00,,,,"1679 Washington Rd
Pittsburgh, PA 15228",17:00,,,,,,9:00,,,,17:00,,TRUE,Pittsburgh,,,4,,business,,,40.3523347,,,-80.0502414,17:00,,17:00,16:00,,,,,,,,,,,,,,9:00,,,,,,[],,,,
,,,10:00,,,,,10:00,,,,,,FALSE,yp4Erq_kG7Zi6Bssc07Oxg,,,10:00,,"[u'Fashion', u'Shopping', u'Shoe Stores']",,10:00,Ten Toes of Pittsburgh Inc,TRUE,,,,,,,2,,FALSE,,,11,,PA,TRUE,19:00,,FALSE,,"5502 Walnut St
Shadyside
Pittsburgh, PA 15232",19:00,,,,,,10:00,,,,20:00,,TRUE,Pittsburgh,,,4.5,,business,,,40.4511586,,,-79.9337595,19:00,,19:00,19:00,,FALSE,11:30,,,,,17:00,,,,,,10:00,,,,,,[u'Shadyside'],,,,
,,,6:00,,,,,6:00,,FALSE,,,,FALSE,1qUYk564SajvwTtkNM6KJA,,,6:00,,"[u'Food', u'Coffee & Tea']",,6:00,The Coffee Tree Roasters,TRUE,,,,,,,1,,FALSE,,,82,,PA,TRUE,0:00,,FALSE,,"5524 Walnut St
Shadyside
Pittsburgh, PA 15232",0:00,,,,,,6:00,,,,0:00,free,TRUE,Pittsburgh,TRUE,,3.5,,business,,,40.4513477,,,-79.9327682,0:00,,0:00,0:00,,FALSE,6:00,,,,,0:00,,,,,,6:00,,,,,,[u'Shadyside'],,,,
,,,7:00,,,,,7:00,,,,,,TRUE,2sNSF2ttXEQKV7gADC6-Pw,,,7:00,,"[u'Local Services', u'Dry Cleaning & Laundry']",,7:00,Laundry Factory,FALSE,,,,,,,2,,FALSE,,,49,,PA,TRUE,21:30,,FALSE,,"5859 Ellsworth Ave
Shadyside
Pittsburgh, PA 15232",21:30,,,,,,7:00,,,,21:30,free,TRUE,Pittsburgh,,,4,,business,,,40.4575541,,,-79.9290894,21:30,,21:30,21:30,,FALSE,7:00,,,,,21:30,,,,,,7:00,,,,,,[u'Shadyside'],,,,
,,,12:00,,,,,12:00,,,,,FALSE,FALSE,bbfdJ1dkwWNww1m_SfyDnQ,,,12:00,,"[u'Used, Vintage & Consignment', u'Fashion', u'Shopping', u'Formal Wear', u'Antiques']",,12:00,Eons Fashion Antique,TRUE,,,,,,,2,,FALSE,,,25,,PA,TRUE,17:00,,FALSE,,"5850 Ellsworth Ave
Shadyside
Pittsburgh, PA 15232",17:00,,,,,,11:00,,,,17:00,,TRUE,Pittsburgh,TRUE,,4.5,,business,,,40.456746,,,-79.9294479,17:00,,17:00,17:00,,FALSE,12:00,,,,,17:00,,,TRUE,,,12:00,,,,,,[u'Shadyside'],,,,
,,,8:00,,,,,8:00,,,,,TRUE,FALSE,VJe-sf7dBY6GRGO6TcqzTA,,,8:00,,"[u'Hair Salons', u""Men's Hair Salons"", u'Hair Stylists', u'Beauty & Spas']",,,Capristo Salon & Wellness Spa,TRUE,,,,,,,3,,FALSE,,,59,,PA,TRUE,18:00,,FALSE,,"5850 Ellsworth Ave
Shadyside
Pittsburgh, PA 15232",21:00,,,,,,8:00,,,,21:00,,TRUE,Pittsburgh,TRUE,,3.5,,business,,,40.4567693,,,-79.9292802,,,18:00,16:00,FALSE,FALSE,,FALSE,,,,,,,,,,8:00,,,,,,[u'Shadyside'],,,,
,,,,,,,,,,,,,,FALSE,i73c64_jbNWEYHVXIbNlLQ,,,,,"[u'Local Services', u'Dry Cleaning & Laundry']",,,Owen's Dry Cleaners,TRUE,,,,,,,2,,FALSE,,,11,,PA,TRUE,,,FALSE,,"5743 Walnut St
Shadyside
Pittsburgh, PA 15232",,,,,,,,,,,,no,TRUE,Pittsburgh,,,1.5,,business,,,40.4524688,,,-79.9296937,,,,,,FALSE,,,,,,,,,,,,,,,,,,[u'Shadyside'],,,,
FALSE,,,17:00,,,,FALSE,17:00,FALSE,TRUE,full_bar,FALSE,,FALSE,9SPwF-vRgtuHxciFxv5YLA,FALSE,,17:00,FALSE,"[u'Asian Fusion', u'Restaurants']",TRUE,17:00,Soba,TRUE,FALSE,no,,,,,3,FALSE,FALSE,,,207,,PA,TRUE,23:00,FALSE,TRUE,TRUE,"5847 Ellsworth Ave
Shadyside
Pittsburgh, PA 15232",22:00,,FALSE,,,TRUE,17:00,,FALSE,FALSE,22:00,free,TRUE,Pittsburgh,TRUE,,4,,business,TRUE,TRUE,40.4571033,TRUE,,-79.9296345,22:00,,22:00,23:00,FALSE,FALSE,17:00,,,,FALSE,22:00,FALSE,,,,,17:00,average,,dressy,,TRUE,[u'Shadyside'],,FALSE,,FALSE
,,,11:00,,,,,9:00,,,,,FALSE,TRUE,CVK9ciUclX3rlMl3X9M_Hw,,,9:00,,"[u'Hair Salons', u'Beauty & Spas']",,,Salon 5844,TRUE,,,,,,,2,,FALSE,,,7,,PA,TRUE,18:00,,FALSE,,"5844 Ellsworth Ave
Shadyside
Pittsburgh, PA 15232",19:00,,,,,,8:00,,,,8:00,,TRUE,Pittsburgh,TRUE,,4.5,,business,,,40.4566552,,,-79.9299317,,,17:00,18:00,TRUE,FALSE,,,,,,,,,,,,9:00,,,,,,[u'Shadyside'],,,,
FALSE,,,17:00,,,,,17:00,FALSE,FALSE,full_bar,FALSE,,FALSE,Cy9XgM3ZG2jZ1ganvolb6Q,FALSE,,17:00,FALSE,"[u'Japanese', u'Restaurants']",TRUE,,Umi,TRUE,FALSE,,,,,,4,FALSE,FALSE,,,91,,PA,TRUE,22:30,FALSE,TRUE,FALSE,"5847 Ellsworth Ave
Shadyside
Pittsburgh, PA 15232",21:30,,FALSE,,,TRUE,17:00,,FALSE,FALSE,21:30,free,TRUE,Pittsburgh,FALSE,,4,,business,FALSE,FALSE,40.4571033,TRUE,,-79.9296345,,,21:30,22:30,FALSE,FALSE,,,,,FALSE,,FALSE,,,,,17:00,average,,dressy,,TRUE,[u'Shadyside'],,FALSE,,TRUE
,,,6:30,,,,,6:30,,,,,,FALSE,LHyGQnuWR2q44bsrw1ZLAg,,,6:30,,"[u'Bakeries', u'Food', u'Bagels']",,6:30,Bagel Factory,TRUE,,,,,,,1,,FALSE,,,26,,PA,TRUE,15:00,,FALSE,,"5825 Ellsworth Ave
Shadyside
Pittsburgh, PA 15232",15:00,,,,,,6:30,,,FALSE,15:00,,TRUE,Pittsburgh,,,3,,business,,,40.456737,,,-79.9301601,14:30,,15:00,15:00,,FALSE,6:30,,,,,15:00,,,,,,6:30,,,,,,[u'Shadyside'],,,,
FALSE,,TRUE,11:30,,,,,11:30,TRUE,TRUE,full_bar,FALSE,,FALSE,rgmptwPbBH1wLpiBHcbIhA,FALSE,,11:30,TRUE,"[u'Bars', u'American (Traditional)', u'Nightlife', u'Restaurants']",TRUE,11:30,Harris Grill,TRUE,TRUE,,,FALSE,,,2,FALSE,FALSE,,FALSE,235,,PA,TRUE,2:00,FALSE,FALSE,TRUE,"5747 Ellsworth Ave
Shadyside
Pittsburgh, PA 15232",2:00,,FALSE,FALSE,,FALSE,11:00,,FALSE,FALSE,2:00,free,TRUE,Pittsburgh,,,3.5,,business,TRUE,FALSE,40.455955,TRUE,FALSE,-79.931338,2:00,,2:00,2:00,FALSE,FALSE,10:00,,FALSE,,TRUE,2:00,FALSE,,FALSE,,,11:30,loud,outdoor,casual,,TRUE,[u'Shadyside'],,FALSE,TRUE,FALSE
,,,12:30,,,,,12:30,,,,,FALSE,FALSE,NUohh--5lVY8pu61uy9oEw,,,12:30,,"[u'Used, Vintage & Consignment', u'Fashion', u'Shopping', u'Antiques']",,12:30,Hey Betty,TRUE,,,,,,,2,,FALSE,,,8,,PA,TRUE,17:30,,FALSE,,"5892 Ellsworth Ave
Shadyside
Pittsburgh, PA 15232",17:30,,,,,,12:00,,,,17:30,,TRUE,Pittsburgh,,,4,,business,,,40.4580184,,,-79.9275787,17:30,,17:30,18:00,,FALSE,13:00,,,,,17:00,,,,,,12:30,,,,,,[u'Shadyside'],,,,
,,,,,,,,,,,,,,,tenee-X_e6cGAqceCIs4iA,,,,,"[u'Property Management', u'Home Services', u'Real Estate']",,,Coldwell Banker Real Estate,,,,,,,,,,,,,3,,PA,TRUE,,,,,"5857 Ellsworth Ave
Shadyside
Pittsburgh, PA 15232",,,,,,,,,,,,,TRUE,Pittsburgh,,,2,,business,,,40.4573811,,,-79.9289548,,,,,,,,,,,,,,,,,,,,,,,,[u'Shadyside'],,,,
